RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
3,NB,L,1658519823.188,115.38299989700317,2022-07-22 15:57:03.188000,2022-07-22 07:57:03.188000,2022-07-22 08:57:03.188000,2022-07-22 07:57:03.188000 AM,2022-07-22 08:57:03.188000 AM
3,NB,L,1658519943.109,116.80900001525879,2022-07-22 15:59:03.109000,2022-07-22 07:59:03.109000,2022-07-22 08:59:03.109000,2022-07-22 07:59:03.109000 AM,2022-07-22 08:59:03.109000 AM
3,SB,T,1658519924.188,114.09999990463257,2022-07-22 15:58:44.188000,2022-07-22 07:58:44.188000,2022-07-22 08:58:44.188000,2022-07-22 07:58:44.188000 AM,2022-07-22 08:58:44.188000 AM
3,SB,T,1658520044.186,115.09800004959106,2022-07-22 16:00:44.186000,2022-07-22 08:00:44.186000,2022-07-22 09:00:44.186000,2022-07-22 08:00:44.186000 AM,2022-07-22 09:00:44.186000 AM
5,WB,T,1658519820.479,120.8970000743866,2022-07-22 15:57:00.479000,2022-07-22 07:57:00.479000,2022-07-22 08:57:00.479000,2022-07-22 07:57:00.479000 AM,2022-07-22 08:57:00.479000 AM
5,WB,T,1658519962.288,137.90700006484985,2022-07-22 15:59:22.288000,2022-07-22 07:59:22.288000,2022-07-22 08:59:22.288000,2022-07-22 07:59:22.288000 AM,2022-07-22 08:59:22.288000 AM
4,NB,L,1658519811.803,125.67499995231628,2022-07-22 15:56:51.803000,2022-07-22 07:56:51.803000,2022-07-22 08:56:51.803000,2022-07-22 07:56:51.803000 AM,2022-07-22 08:56:51.803000 AM
4,NB,L,1658519936.42,119.90300011634827,2022-07-22 15:58:56.420000,2022-07-22 07:58:56.420000,2022-07-22 08:58:56.420000,2022-07-22 07:58:56.420000 AM,2022-07-22 08:58:56.420000 AM
2,SB,T,1658519896.398,108.125,2022-07-22 15:58:16.398000,2022-07-22 07:58:16.398000,2022-07-22 08:58:16.398000,2022-07-22 07:58:16.398000 AM,2022-07-22 08:58:16.398000 AM
2,SB,T,1658520016.539,108.12700009346008,2022-07-22 16:00:16.539000,2022-07-22 08:00:16.539000,2022-07-22 09:00:16.539000,2022-07-22 08:00:16.539000 AM,2022-07-22 09:00:16.539000 AM
4,EB,L,1658519789.624,118.30400013923645,2022-07-22 15:56:29.624000,2022-07-22 07:56:29.624000,2022-07-22 08:56:29.624000,2022-07-22 07:56:29.624000 AM,2022-07-22 08:56:29.624000 AM
4,EB,L,1658519921.015,127.79700016975403,2022-07-22 15:58:41.015000,2022-07-22 07:58:41.015000,2022-07-22 08:58:41.015000,2022-07-22 07:58:41.015000 AM,2022-07-22 08:58:41.015000 AM
4,EB,T,1658519789.624,118.30400013923645,2022-07-22 15:56:29.624000,2022-07-22 07:56:29.624000,2022-07-22 08:56:29.624000,2022-07-22 07:56:29.624000 AM,2022-07-22 08:56:29.624000 AM
4,EB,T,1658519921.015,127.79700016975403,2022-07-22 15:58:41.015000,2022-07-22 07:58:41.015000,2022-07-22 08:58:41.015000,2022-07-22 07:58:41.015000 AM,2022-07-22 08:58:41.015000 AM
6,EB,T,1658519800.075,146.59899997711182,2022-07-22 15:56:40.075000,2022-07-22 07:56:40.075000,2022-07-22 08:56:40.075000,2022-07-22 07:56:40.075000 AM,2022-07-22 08:56:40.075000 AM
6,EB,T,1658519922.873,118.49399995803833,2022-07-22 15:58:42.873000,2022-07-22 07:58:42.873000,2022-07-22 08:58:42.873000,2022-07-22 07:58:42.873000 AM,2022-07-22 08:58:42.873000 AM
4,SB,L,1658519813.815,122.7960000038147,2022-07-22 15:56:53.815000,2022-07-22 07:56:53.815000,2022-07-22 08:56:53.815000,2022-07-22 07:56:53.815000 AM,2022-07-22 08:56:53.815000 AM
4,SB,L,1658519936.33,118.11199998855591,2022-07-22 15:58:56.330000,2022-07-22 07:58:56.330000,2022-07-22 08:58:56.330000,2022-07-22 07:58:56.330000 AM,2022-07-22 08:58:56.330000 AM
1,SB,L,1658519846.12,139.00299978256226,2022-07-22 15:57:26.120000,2022-07-22 07:57:26.120000,2022-07-22 08:57:26.120000,2022-07-22 07:57:26.120000 AM,2022-07-22 08:57:26.120000 AM
1,SB,L,1658519965.014,115.39499998092651,2022-07-22 15:59:25.014000,2022-07-22 07:59:25.014000,2022-07-22 08:59:25.014000,2022-07-22 07:59:25.014000 AM,2022-07-22 08:59:25.014000 AM
