RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
6,WB,L,1658519929.9,14.833000183105469,2022-07-22 15:58:49.900000,2022-07-22 07:58:49.900000,2022-07-22 08:58:49.900000,2022-07-22 07:58:49.900000 AM,2022-07-22 08:58:49.900000 AM
6,WB,L,1658519930.4,15.333000183105469,2022-07-22 15:58:50.400000,2022-07-22 07:58:50.400000,2022-07-22 08:58:50.400000,2022-07-22 07:58:50.400000 AM,2022-07-22 08:58:50.400000 AM
6,WB,L,1658519936.5,21.433000087738037,2022-07-22 15:58:56.500000,2022-07-22 07:58:56.500000,2022-07-22 08:58:56.500000,2022-07-22 07:58:56.500000 AM,2022-07-22 08:58:56.500000 AM
6,WB,L,1658519938.6,23.532999992370605,2022-07-22 15:58:58.600000,2022-07-22 07:58:58.600000,2022-07-22 08:58:58.600000,2022-07-22 07:58:58.600000 AM,2022-07-22 08:58:58.600000 AM
6,WB,L,1658519939.1,24.032999992370605,2022-07-22 15:58:59.100000,2022-07-22 07:58:59.100000,2022-07-22 08:58:59.100000,2022-07-22 07:58:59.100000 AM,2022-07-22 08:58:59.100000 AM
6,WB,L,1658519939.8,24.73300004005432,2022-07-22 15:58:59.800000,2022-07-22 07:58:59.800000,2022-07-22 08:58:59.800000,2022-07-22 07:58:59.800000 AM,2022-07-22 08:58:59.800000 AM
7,EB,T,1658519760.7,77.00699996948242,2022-07-22 15:56:00.700000,2022-07-22 07:56:00.700000,2022-07-22 08:56:00.700000,2022-07-22 07:56:00.700000 AM,2022-07-22 08:56:00.700000 AM
7,EB,T,1658519760.7,77.00699996948242,2022-07-22 15:56:00.700000,2022-07-22 07:56:00.700000,2022-07-22 08:56:00.700000,2022-07-22 07:56:00.700000 AM,2022-07-22 08:56:00.700000 AM
7,EB,T,1658519760.7,77.00699996948242,2022-07-22 15:56:00.700000,2022-07-22 07:56:00.700000,2022-07-22 08:56:00.700000,2022-07-22 07:56:00.700000 AM,2022-07-22 08:56:00.700000 AM
7,WB,L,1658519881.1,77.0019998550415,2022-07-22 15:58:01.100000,2022-07-22 07:58:01.100000,2022-07-22 08:58:01.100000,2022-07-22 07:58:01.100000 AM,2022-07-22 08:58:01.100000 AM
7,WB,L,1658519883.0,78.90199995040894,2022-07-22 15:58:03.000000,2022-07-22 07:58:03.000000,2022-07-22 08:58:03.000000,2022-07-22 07:58:03.000000 AM,2022-07-22 08:58:03.000000 AM
7,WB,L,1658519884.9,80.80200004577637,2022-07-22 15:58:04.900000,2022-07-22 07:58:04.900000,2022-07-22 08:58:04.900000,2022-07-22 07:58:04.900000 AM,2022-07-22 08:58:04.900000 AM
7,WB,L,1658519886.7,82.60199999809265,2022-07-22 15:58:06.700000,2022-07-22 07:58:06.700000,2022-07-22 08:58:06.700000,2022-07-22 07:58:06.700000 AM,2022-07-22 08:58:06.700000 AM
7,WB,L,1658519888.4,84.30200004577637,2022-07-22 15:58:08.400000,2022-07-22 07:58:08.400000,2022-07-22 08:58:08.400000,2022-07-22 07:58:08.400000 AM,2022-07-22 08:58:08.400000 AM
7,WB,L,1658519890.2,86.10199999809265,2022-07-22 15:58:10.200000,2022-07-22 07:58:10.200000,2022-07-22 08:58:10.200000,2022-07-22 07:58:10.200000 AM,2022-07-22 08:58:10.200000 AM
7,WB,L,1658519892.6,88.5019998550415,2022-07-22 15:58:12.600000,2022-07-22 07:58:12.600000,2022-07-22 08:58:12.600000,2022-07-22 07:58:12.600000 AM,2022-07-22 08:58:12.600000 AM
